Sattelite_Name,Provider,Provider/Channel,Channel,freq_alt,beam_alt,eirp_alt,FEC,SR,SYSTEM,encryption_alt,Languages,SID,Compression,Channel_Country,Provider_Country,VPID,Provider_URL,Channel_URL,is_Provider
Intelsat-18,France TV,France 3,France 3,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8632,MPEG-4/SD,fr,,381,,https://www.lyngsat.com/tvchannels/fr/France-3.html,FALSE
Intelsat-18,France TV,France 4,France 4,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8535,MPEG-4/SD,fr,,372,,https://www.lyngsat.com/tvchannels/fr/France-4.html,FALSE
Intelsat-18,France TV,France 4,France 4,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8546,MPEG-4/SD,fr,,376,,https://www.lyngsat.com/tvchannels/fr/France-4.html,FALSE
Intelsat-18,France TV,France 4,France 4,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8635,MPEG-4/SD,fr,,382,,https://www.lyngsat.com/tvchannels/fr/France-4.html,FALSE
Intelsat-18,France TV,France 5,France 5,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8538,MPEG-4/SD,fr,,373,,https://www.lyngsat.com/tvchannels/fr/France-5.html,FALSE
Intelsat-18,France TV,France 5,France 5,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8638,MPEG-4/SD,fr,,383,,https://www.lyngsat.com/tvchannels/fr/France-5.html,FALSE
Intelsat-18,France TV,ARTE Français,ARTE Français,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8545,MPEG-4/SD,fr,,374,,https://www.lyngsat.com/tvchannels/fr/ARTE-Francais.html,FALSE
Intelsat-18,France TV,ARTE Français,ARTE Français,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,8645,MPEG-4/SD,fr,,384,,https://www.lyngsat.com/tvchannels/fr/ARTE-Francais.html,FALSE
Intelsat-18,France TV,Polynésie 1ère Radio,Polynésie 1ère Radio,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,112,,fr,,,,https://www.lyngsat.com/radiochannels/fr/Polynesie-1ere-Radio.html,FALSE
Intelsat-18,France TV,Nouvelle Calédonie 1ère Radio,Nouvelle Calédonie 1ère Radio,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,113,,fr,,,,https://www.lyngsat.com/radiochannels/fr/Nouvelle-Caledonie-1ere-Radio.html,FALSE
Intelsat-18,France TV,Wallis et Futuna 1ère Radio,Wallis et Futuna 1ère Radio,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,124,,fr,,,,https://www.lyngsat.com/radiochannels/fr/Wallis-et-Futuna-1ere-Radio.html,FALSE
Intelsat-18,France TV,Outre-mer 1ère,Outre-mer 1ère,11155 H,tp SP6K,,5/6/2024,30000,DVB-S2,"Mediaguard,Viaccess",Fre,190,,fr,,,,https://www.lyngsat.com/radiochannels/fr/Outre-mer-1ere.html,FALSE
Eutelsat-172B,,NBC TV (Papua New Guinea),NBC TV (Papua New Guinea),3888 H,tp 8,0,P 0,,DVB-S2,,Eng,101,HEVC/HD,pg,,1011,,https://www.lyngsat.com/tvchannels/pg/NBC-TV.html,FALSE
Eutelsat-172B,,NBC TV (Papua New Guinea),NBC TV (Papua New Guinea),3888 H,tp 8,0,P 0,,DVB-S2,,Eng,103,HEVC/SD,pg,,1031,,https://www.lyngsat.com/tvchannels/pg/NBC-TV.html,FALSE
Eutelsat-172B,,NBC TV (Papua New Guinea),NBC TV (Papua New Guinea),3888 H,tp 8,0,P 0,,DVB-S2,,Eng,104,HEVC/SD,pg,,1061,,https://www.lyngsat.com/tvchannels/pg/NBC-TV.html,FALSE
Eutelsat-172B,,NBC TV (Papua New Guinea),NBC TV (Papua New Guinea),3888 H,tp 8,0,P 0,,DVB-S2,,Eng,105,HEVC/SD,pg,,1081,,https://www.lyngsat.com/tvchannels/pg/NBC-TV.html,FALSE
Eutelsat-172B,,EM TV (Papua New Guinea),EM TV (Papua New Guinea),3888 H,tp 8,0,P 0,,DVB-S2,,Eng,102,HEVC/HD,pg,,1091,,https://www.lyngsat.com/tvchannels/pg/EM-TV.html,FALSE
Eutelsat-172B,,CGTN,CGTN,3888 H,tp 8,0,P 0,,DVB-S2,,Eng,106,HEVC/SD,cn,,1111,,https://www.lyngsat.com/tvchannels/cn/CGTN.html,FALSE
Eutelsat-172B,,Pasifika TV,Pasifika TV,3888 H,tp 8,0,P 0,,DVB-S2,,Eng,107,HEVC/SD,nz,,1141,,https://www.lyngsat.com/tvchannels/nz/Pasifika-TV.html,FALSE
Eutelsat-172B,,CGTN Arabic,CGTN Arabic,3888 H,tp 8,0,P 0,,DVB-S2,,Ara,108,HEVC/SD,cn,,1151,,https://www.lyngsat.com/tvchannels/cn/CGTN-Arabic.html,FALSE
Eutelsat-172B,,NBC National Radio,NBC National Radio,3888 H,tp 8,0,P 0,,DVB-S2,,Eng,201,,pg,,,,https://www.lyngsat.com/radiochannels/pg/NBC-National-Radio.html,FALSE
Eutelsat-172B,,Tribe 92 FM,Tribe 92 FM,3888 H,tp 8,0,P 0,,DVB-S2,,Eng,202,,pg,,,,https://www.lyngsat.com/radiochannels/pg/Tribe-92-FM.html,FALSE
Eutelsat-172B,,Lalokau FM,Lalokau FM,3888 H,tp 8,0,P 0,,DVB-S2,,Eng,203,,pg,,,,https://www.lyngsat.com/radiochannels/pg/Lalokau-FM.html,FALSE
Eutelsat-172B,,LifeTalk Radio,LifeTalk Radio,3916 H,tp 8,0,3/4/2024,3330,DVB-S2,,Eng,11,,us,,,,https://www.lyngsat.com/radiochannels/us/LifeTalk-Radio.html,FALSE
Eutelsat-172B,,Hope FM 88.1,Hope FM 88.1,3916 H,tp 8,0,3/4/2024,3330,DVB-S2,,Eng,12,,us,,,,https://www.lyngsat.com/radiochannels/us/Hope-FM-881.html,FALSE
Eutelsat-172B,,Hope FM 107.5,Hope FM 107.5,3916 H,tp 8,0,3/4/2024,3330,DVB-S2,,Eng,13,,us,,,,https://www.lyngsat.com/radiochannels/us/Hope-FM-1075.html,FALSE
Eutelsat-172B,,Radio Nuevo Tiempo (Brazil),Radio Nuevo Tiempo (Brazil),3916 H,tp 8,0,3/4/2024,3330,DVB-S2,,Por,14,,us,,,,https://www.lyngsat.com/radiochannels/us/Radio-Nuevo-Tiempo.html,FALSE
Eutelsat-172B,Walesi,FBC TV,FBC TV,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,,110,MPEG-4/SD,fj,,113,,https://www.lyngsat.com/tvchannels/fj/FBC-TV.html,FALSE
Eutelsat-172B,Walesi,FBC Sports,FBC Sports,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,,120,MPEG-4/HD,fj,,123,,https://www.lyngsat.com/tvchannels/fj/FBC-Sports.html,FALSE
Eutelsat-172B,Walesi,FBC 2,FBC 2,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,,130,MPEG-4/SD,fj,,133,,https://www.lyngsat.com/tvchannels/fj/FBC-2.html,FALSE
Eutelsat-172B,Walesi,Parliament of Fiji,Parliament of Fiji,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,Eng Eng,140,MPEG-4/SD,fj,,4096,,https://www.lyngsat.com/tvchannels/fj/Parliament-of-Fiji.html,FALSE
Eutelsat-172B,Walesi,Fiji One,Fiji One,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,Eng,210,MPEG-4/SD,fj,,213,,https://www.lyngsat.com/tvchannels/fj/Fiji-One.html,FALSE
Eutelsat-172B,Walesi,Channel 2 (Fiji),Channel 2 (Fiji),3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,Eng Eng,220,MPEG-4/SD,fj,,2101,,https://www.lyngsat.com/tvchannels/fj/Channel-2.html,FALSE
Eutelsat-172B,Walesi,Mai TV,Mai TV,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,Eng,310,MPEG-4/SD,fj,,313,,https://www.lyngsat.com/tvchannels/fj/Mai-TV.html,FALSE
Eutelsat-172B,Walesi,Hope Channel Fiji,Hope Channel Fiji,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,Verimatrix,Eng Eng,410,MPEG-4/SD,us,,3005,,https://www.lyngsat.com/tvchannels/us/Hope-Channel-Fiji.html,FALSE
Eutelsat-172B,Walesi,Education Channel,Education Channel,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,Eng,620,MPEG-4/SD,fj,,622,,https://www.lyngsat.com/tvchannels/fj/Education-Channel.html,FALSE
Eutelsat-172B,Walesi,Radio Fiji Two,Radio Fiji Two,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,,151,,fj,,,,https://www.lyngsat.com/radiochannels/fj/Radio-Fiji-Two.html,FALSE
Eutelsat-172B,Walesi,Bula FM,Bula FM,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,,152,,fj,,,,https://www.lyngsat.com/radiochannels/fj/Bula-FM.html,FALSE
Eutelsat-172B,Walesi,Gold FM,Gold FM,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,Eng,153,,fj,,,,https://www.lyngsat.com/radiochannels/fj/Gold-FM.html,FALSE
Eutelsat-172B,Walesi,Mirchi FM,Mirchi FM,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,Hin,154,,fj,,,,https://www.lyngsat.com/radiochannels/fj/Mirchi-FM.html,FALSE
Eutelsat-172B,Walesi,2day FM,2day FM,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,Eng,155,,fj,,,,https://www.lyngsat.com/radiochannels/fj/2day-FM.html,FALSE
Eutelsat-172B,Walesi,Radio Fiji One,Radio Fiji One,3947 H,tp 8,0,3/5/2024,15000,DVB-S2,,,156,,fj,,,,https://www.lyngsat.com/radiochannels/fj/Radio-Fiji-One.html,FALSE
Eutelsat-172B,Walesi,K-Love,K-Love,4198 H,tp 14,0,5/6/2024,520,DVB-S2,,Eng,1,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love.html,FALSE
Eutelsat-172B,Walesi,Air 1 Radio,Air 1 Radio,4198 H,tp 14,0,5/6/2024,520,DVB-S2,,Eng,2,,us,,,,https://www.lyngsat.com/radiochannels/us/Air-1-Radio.html,FALSE
Eutelsat-172B,ABC NT,ABC News (Australia),ABC News (Australia),11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,752,MPEG-2/SD,au,,516,,https://www.lyngsat.com/tvchannels/au/ABC-News.html,FALSE
Eutelsat-172B,ABC NT,ABC News (Australia),ABC News (Australia),11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,736,MPEG-2/SD,au,,516,,https://www.lyngsat.com/tvchannels/au/ABC-News.html,FALSE
Eutelsat-172B,ABC NT,ABC News (Australia),ABC News (Australia),11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,704,MPEG-2/SD,au,,516,,https://www.lyngsat.com/tvchannels/au/ABC-News.html,FALSE
Eutelsat-172B,ABC NT,ABC TV NT,ABC TV NT,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,753,MPEG-2/SD,au,,512,,https://www.lyngsat.com/tvchannels/au/ABC-TV-NT.html,FALSE
Eutelsat-172B,ABC NT,ABC TV NT,ABC TV NT,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,757,MPEG-4/HD,au,,515,,https://www.lyngsat.com/tvchannels/au/ABC-TV-NT.html,FALSE
Eutelsat-172B,ABC NT,ABC Kids NT (05.00-19.30),ABC Kids NT (05.00-19.30),11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,754,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-Kids-NT.html,FALSE
Eutelsat-172B,ABC NT,ABC TV Plus NT (19.30-05.00),ABC TV Plus NT (19.30-05.00),11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,754,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-TV-Plus-NT.html,FALSE
Eutelsat-172B,ABC NT,ABC Me NT,ABC Me NT,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,756,MPEG-2/SD,au,,514,,https://www.lyngsat.com/tvchannels/au/ABC-Me-NT.html,FALSE
Eutelsat-172B,ABC NT,ABC Double J,ABC Double J,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,758,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Double J,ABC Double J,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,742,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Double J,ABC Double J,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,710,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Jazz,ABC Jazz,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,759,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Jazz.html,FALSE
Eutelsat-172B,ABC NT,ABC Jazz,ABC Jazz,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,743,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Jazz.html,FALSE
Eutelsat-172B,ABC NT,ABC Jazz,ABC Jazz,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,711,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Jazz.html,FALSE
Eutelsat-172B,ABC NT,ABC Kids listen,ABC Kids listen,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,760,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Kids-listen.html,FALSE
Eutelsat-172B,ABC NT,ABC Kids listen,ABC Kids listen,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,744,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Kids-listen.html,FALSE
Eutelsat-172B,ABC NT,ABC Kids listen,ABC Kids listen,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,712,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Kids-listen.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J,ABC Triple J,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,761,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J,ABC Triple J,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,745,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J,ABC Triple J,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,713,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J Unearthed,ABC Triple J Unearthed,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,762,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J-Unearthed.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J Unearthed,ABC Triple J Unearthed,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,746,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J-Unearthed.html,FALSE
Eutelsat-172B,ABC NT,ABC Triple J Unearthed,ABC Triple J Unearthed,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,714,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Triple-J-Unearthed.html,FALSE
Eutelsat-172B,ABC NT,ABC Classic,ABC Classic,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,763,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,FALSE
Eutelsat-172B,ABC NT,ABC Classic,ABC Classic,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,747,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,FALSE
Eutelsat-172B,ABC NT,ABC Classic,ABC Classic,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,715,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Classic.html,FALSE
Eutelsat-172B,ABC NT,ABC Country,ABC Country,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,764,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Country.html,FALSE
Eutelsat-172B,ABC NT,ABC Country,ABC Country,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,748,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Country.html,FALSE
Eutelsat-172B,ABC NT,ABC Country,ABC Country,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,716,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Country.html,FALSE
Eutelsat-172B,ABC NT,ABC Radio Darwin,ABC Radio Darwin,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,765,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Darwin.html,FALSE
Eutelsat-172B,ABC NT,ABC Radio National NSW,ABC Radio National NSW,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,766,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-National-NSW.html,FALSE
Eutelsat-172B,ABC NT,ABC Radio National NSW,ABC Radio National NSW,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,750,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-National-NSW.html,FALSE
Eutelsat-172B,ABC NT,ABC Radio National NSW,ABC Radio National NSW,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,718,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-National-NSW.html,FALSE
Eutelsat-172B,ABC NT,ABC NewsRadio,ABC NewsRadio,11044 V,tp B4,,5/2/1900,,DVB-S2,,Eng,767,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-NewsRadio.html,FALSE
Eutelsat-172B,ABC NT,ABC NewsRadio,ABC NewsRadio,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,751,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-NewsRadio.html,FALSE
Eutelsat-172B,ABC NT,ABC NewsRadio,ABC NewsRadio,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,719,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-NewsRadio.html,FALSE
Eutelsat-172B,ABC WA,ABC TV WA,ABC TV WA,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,737,MPEG-2/SD,au,,512,,https://www.lyngsat.com/tvchannels/au/ABC-TV-WA.html,FALSE
Eutelsat-172B,ABC WA,ABC TV WA,ABC TV WA,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,741,MPEG-4/HD,au,,515,,https://www.lyngsat.com/tvchannels/au/ABC-TV-WA.html,FALSE
Eutelsat-172B,ABC WA,ABC Kids WA (05.00-19.30),ABC Kids WA (05.00-19.30),11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,738,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-Kids-WA.html,FALSE
Eutelsat-172B,ABC WA,ABC TV Plus WA (19.30-05.00),ABC TV Plus WA (19.30-05.00),11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,738,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-TV-Plus-WA.html,FALSE
Eutelsat-172B,ABC WA,ABC Me WA,ABC Me WA,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,740,MPEG-2/SD,au,,514,,https://www.lyngsat.com/tvchannels/au/ABC-Me-WA.html,FALSE
Eutelsat-172B,ABC WA,ABC Radio Perth,ABC Radio Perth,11044 V,tp B4,,5/3/1900,,DVB-S2,,Eng,749,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Perth.html,FALSE
Eutelsat-172B,ABC Queensland,ABC TV Queensland,ABC TV Queensland,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,705,MPEG-2/SD,au,,512,,https://www.lyngsat.com/tvchannels/au/ABC-TV-Queensland.html,FALSE
Eutelsat-172B,ABC Queensland,ABC TV Queensland,ABC TV Queensland,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,709,MPEG-4/HD,au,,515,,https://www.lyngsat.com/tvchannels/au/ABC-TV-Queensland.html,FALSE
Eutelsat-172B,ABC Queensland,ABC Kids Queensland (05.00-19.30),ABC Kids Queensland (05.00-19.30),11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,706,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-Kids-Queensland.html,FALSE
Eutelsat-172B,ABC Queensland,ABC TV Plus Queensland (19.30-05.00),ABC TV Plus Queensland (19.30-05.00),11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,706,MPEG-2/SD,au,,513,,https://www.lyngsat.com/tvchannels/au/ABC-TV-Plus-Queensland.html,FALSE
Eutelsat-172B,ABC Queensland,ABC Me Queensland,ABC Me Queensland,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,708,MPEG-2/SD,au,,514,,https://www.lyngsat.com/tvchannels/au/ABC-Me-Queensland.html,FALSE
Eutelsat-172B,ABC Queensland,ABC Radio Brisbane,ABC Radio Brisbane,11044 V,tp B4,,5/5/1900,,DVB-S2,,Eng,717,,au,,,,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Brisbane.html,FALSE
Eutelsat-172B,SBS WA,SBS WA,SBS WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,,au,au,,https://www.lyngsat.com/providers/au/SBS-WA.html,https://www.lyngsat.com/tvchannels/au/SBS-WA.html,TRUE
Eutelsat-172B,SBS WA,SBS WA,SBS WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,/HD,au,au,102,https://www.lyngsat.com/providers/au/SBS-WA.html,https://www.lyngsat.com/tvchannels/au/SBS-WA.html,TRUE
Eutelsat-172B,SBS WA,SBS WA,SBS WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,,au,au,161,https://www.lyngsat.com/providers/au/SBS-WA.html,https://www.lyngsat.com/tvchannels/au/SBS-WA.html,TRUE
Eutelsat-172B,SBS WA,SBS Viceland WA,SBS Viceland WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,/HD,au,,162,,https://www.lyngsat.com/tvchannels/au/SBS-Viceland-WA.html,FALSE
Eutelsat-172B,SBS WA,SBS Food WA,SBS Food WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,Eng,,,au,,163,,https://www.lyngsat.com/tvchannels/au/SBS-Food-WA.html,FALSE
Eutelsat-172B,SBS WA,NITV,NITV,11044 V,tp B4,,5/11/1900,,DVB-S2,,Eng,,,au,,164,,https://www.lyngsat.com/tvchannels/au/NITV.html,FALSE
Eutelsat-172B,SBS WA,NITV,NITV,11044 V,tp B4,,5/14/1900,,DVB-S2,,Eng,,,au,,164,,https://www.lyngsat.com/tvchannels/au/NITV.html,FALSE
Eutelsat-172B,SBS WA,SBS WorldWatch,SBS WorldWatch,11044 V,tp B4,,5/11/1900,,DVB-S2,,,936,MPEG-4/SD,au,,165,,https://www.lyngsat.com/tvchannels/au/SBS-WorldWatch.html,FALSE
Eutelsat-172B,SBS WA,SBS WorldWatch,SBS WorldWatch,11044 V,tp B4,,5/14/1900,,DVB-S2,,,952,MPEG-4/SD,au,,165,,https://www.lyngsat.com/tvchannels/au/SBS-WorldWatch.html,FALSE
Eutelsat-172B,SBS WA,SBS Radio 1 WA,SBS Radio 1 WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-1-WA.html,FALSE
Eutelsat-172B,SBS WA,SBS Radio 2 WA,SBS Radio 2 WA,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-2-WA.html,FALSE
Eutelsat-172B,SBS WA,SBS Radio 3,SBS Radio 3,11044 V,tp B4,,5/11/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-3.html,FALSE
Eutelsat-172B,SBS WA,SBS Radio 3,SBS Radio 3,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-3.html,FALSE
Eutelsat-172B,SBS Queensland,SBS Queensland,SBS Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,,au,au,,https://www.lyngsat.com/providers/au/SBS-Queensland.html,https://www.lyngsat.com/tvchannels/au/SBS-Queensland.html,TRUE
Eutelsat-172B,SBS Queensland,SBS Queensland,SBS Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,/HD,au,au,102,https://www.lyngsat.com/providers/au/SBS-Queensland.html,https://www.lyngsat.com/tvchannels/au/SBS-Queensland.html,TRUE
Eutelsat-172B,SBS Queensland,SBS Queensland,SBS Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,,au,au,161,https://www.lyngsat.com/providers/au/SBS-Queensland.html,https://www.lyngsat.com/tvchannels/au/SBS-Queensland.html,TRUE
Eutelsat-172B,SBS Queensland,SBS Viceland Queensland,SBS Viceland Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,/HD,au,,162,,https://www.lyngsat.com/tvchannels/au/SBS-Viceland-Queensland.html,FALSE
Eutelsat-172B,SBS Queensland,SBS Food Queensland,SBS Food Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,Eng,,,au,,163,,https://www.lyngsat.com/tvchannels/au/SBS-Food-Queensland.html,FALSE
Eutelsat-172B,SBS Queensland,SBS Radio 1 Queensland,SBS Radio 1 Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-1-Queensland.html,FALSE
Eutelsat-172B,SBS Queensland,SBS Radio 2 Queensland,SBS Radio 2 Queensland,11044 V,tp B4,,5/14/1900,,DVB-S2,,,,,au,,,,https://www.lyngsat.com/radiochannels/au/SBS-Radio-2-Queensland.html,FALSE
Horizons-3e,MySat,Rai Italia Australia,Rai Italia Australia,11003 H,,,2/3/2024,28800,DVB-S2,,Ita,1,MPEG-4/SD,it,,412,,https://www.lyngsat.com/tvchannels/it/Rai-Italia-Australia.html,FALSE
Horizons-3e,MySat,Mediaset Italia,Mediaset Italia,11003 H,,,2/3/2024,28800,DVB-S2,,Ita,4,MPEG-4/SD,it,,427,,https://www.lyngsat.com/tvchannels/it/Mediaset-Italia.html,FALSE
Horizons-3e,MySat,Alpha Sat,Alpha Sat,11003 H,,,2/3/2024,28800,DVB-S2,,Gre,15,MPEG-4/SD,gr,,457,,https://www.lyngsat.com/tvchannels/gr/Alpha-Sat.html,FALSE
Horizons-3e,MySat,ERT World,ERT World,11003 H,,,2/3/2024,28800,DVB-S2,,Gre,16,MPEG-4/SD,gr,,462,,https://www.lyngsat.com/tvchannels/gr/ERT-World.html,FALSE
Horizons-3e,MySat,Ant1 Pacific,Ant1 Pacific,11003 H,,,2/3/2024,28800,DVB-S2,,Gre,18,MPEG-4/SD,gr,,442,,https://www.lyngsat.com/tvchannels/gr/Ant1-Pacific.html,FALSE
