Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11900 Vtp 10Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,11900 V,tp 10,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11920 Htp 11Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,11920 H,tp 11,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11940 Vtp 12Mexico,DVB-S30000,,Sky México,,,,,Videoguard,R Imperial220202,DVB-S,,,11940 V,tp 12,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
