Provider/Channel,Sattelite_Name,freq_alt,encryption_alt
AMC México,Eutelsat 117 West A,3820 H,Conax
AMC México,Eutelsat 117 West A,3820 H,PowerVu
Más Chic Lationamérica,Eutelsat 117 West A,3820 H,Conax
Más Chic Lationamérica,Eutelsat 117 West A,3820 H,PowerVu
El Gourmet Norte,Eutelsat 117 West A,3820 H,Conax
El Gourmet Norte,Eutelsat 117 West A,3820 H,PowerVu
Film & Arts América Latina,Eutelsat 117 West A,3820 H,Conax
Film & Arts América Latina,Eutelsat 117 West A,3820 H,PowerVu
Cinema Platino,Eutelsat 117 West A,3820 H,Conax
Cinema Platino,Eutelsat 117 West A,3820 H,PowerVu
Meganoticias MX,Eutelsat 117 West A,3820 H,Conax
Meganoticias MX,Eutelsat 117 West A,3820 H,PowerVu
TVC Deportes,Eutelsat 117 West A,3820 H,Conax
TVC Deportes,Eutelsat 117 West A,3820 H,PowerVu
Pánico,Eutelsat 117 West A,3820 H,Conax
Pánico,Eutelsat 117 West A,3820 H,PowerVu
Mega Sports ,Eutelsat 117 West A,3820 H,Conax
Mega Sports ,Eutelsat 117 West A,3820 H,PowerVu
NBA TV Latin America,Eutelsat 117 West A,3820 H,Conax
NBA TV Latin America,Eutelsat 117 West A,3820 H,PowerVu
Pasiones Latinoamérica,Eutelsat 117 West A,3820 H,Conax
Pasiones Latinoamérica,Eutelsat 117 West A,3820 H,PowerVu
Hola! TV América Latina,Eutelsat 117 West A,3820 H,Conax
Hola! TV América Latina,Eutelsat 117 West A,3820 H,PowerVu
Hola! TV América Latina,Eutelsat 117 West A,4094 V,PowerVu
Beat Box,Eutelsat 117 West A,3820 H,Conax
Beat Box,Eutelsat 117 West A,3820 H,PowerVu
TVC Deportes 2,Eutelsat 117 West A,3820 H,Conax
TVC Deportes 2,Eutelsat 117 West A,3820 H,PowerVu
Az Mundo,Eutelsat 117 West A,3948 H,HRT
Az Corazón,Eutelsat 117 West A,3948 H,HRT
Az Clic,Eutelsat 117 West A,3948 H,HRT
Az Cinema,Eutelsat 117 West A,3948 H,HRT
Azteca Uno +1,Eutelsat 117 West A,3948 H,HRT
Azteca Uno +2,Eutelsat 117 West A,3948 H,HRT
Inti TV,Eutelsat 117 West A,4114 V,PowerVu
Ecuavisa Internacional,Eutelsat 117 West A,4114 V,PowerVu
La Ke Buena,Eutelsat 117 West A,4184 H,PowerVu
Las Estrellas México,Eutelsat 117 West A,3985 V,BISS
Las Estrellas México,Eutelsat 117 West A,4060 H,Digicipher
Canal 5 ,Eutelsat 117 West A,3985 V,BISS
Canal 5 ,Eutelsat 117 West A,4060 H,Digicipher
TVE Internacional América,Eutelsat 117 West A,4013 V,KeyFly
Canal 24 Horas,Eutelsat 117 West A,4013 V,KeyFly
Star HD,Eutelsat 117 West A,4013 V,KeyFly
Clan,Eutelsat 117 West A,4013 V,KeyFly
Claro Sports,Eutelsat 117 West A,4015 H,Compunicate
Concert Channel,Eutelsat 117 West A,4015 H,BISS
Canal Claro,Eutelsat 117 West A,4015 H,Compunicate
Claro Cinema,Eutelsat 117 West A,4015 H,BISS
Claro Sports 2,Eutelsat 117 West A,4015 H,Compunicate
Telemicro Internacional,Eutelsat 117 West A,4114 V,PowerVu
Foro TV ,Eutelsat 117 West A,4060 H,Digicipher
Las Estrellas México +2,Eutelsat 117 West A,4060 H,Digicipher
BitMe,Eutelsat 117 West A,4060 H,Digicipher
Telehit Música,Eutelsat 117 West A,4060 H,Digicipher
Distrito Comedia,Eutelsat 117 West A,4060 H,Digicipher
Telemundo Internacional México,Eutelsat 117 West A,4060 H,Digicipher
Nu9ve,Eutelsat 117 West A,4060 H,Digicipher
Golden Edge,Eutelsat 117 West A,4060 H,Digicipher
Mexicanal,Eutelsat 117 West A,4067 V,BISS
Hustler TV USA,Eutelsat 117 West A,4085 V,Digicipher
Cheap Thrills,Eutelsat 117 West A,4085 V,Digicipher
Xtsy Latin,Eutelsat 117 West A,4085 V,Digicipher
Xtsy XXX,Eutelsat 117 West A,4085 V,Digicipher
Juicy,Eutelsat 117 West A,4085 V,Digicipher
Penthouse TV,Eutelsat 117 West A,4085 V,Digicipher
Xtsy XX.5,Eutelsat 117 West A,4085 V,Digicipher
TEN,Eutelsat 117 West A,4085 V,Digicipher
Hustler HD USA,Eutelsat 117 West A,4085 V,Digicipher
Atrecine,Eutelsat 117 West A,4094 V,PowerVu
Atreseries,Eutelsat 117 West A,4094 V,PowerVu
Golden Plus,Eutelsat 117 West A,4100 H,Digicipher
Golden Premier,Eutelsat 117 West A,4100 H,Digicipher
Golden Premier,Eutelsat 117 West A,4140 H,Digicipher
Golden Premier 2,Eutelsat 117 West A,4100 H,Digicipher
Adrenalina Sports Network,Eutelsat 117 West A,4100 H,Digicipher
De Película Plus,Eutelsat 117 West A,4100 H,Digicipher
TeleHit,Eutelsat 117 West A,4100 H,Digicipher
TeleHit,Eutelsat 117 West A,4140 H,Digicipher
TUDN México,Eutelsat 117 West A,4100 H,Digicipher
Unicable,Eutelsat 117 West A,4100 H,Digicipher
Tlnovelas América,Eutelsat 117 West A,4100 H,Digicipher
Bandamax,Eutelsat 117 West A,4100 H,Digicipher
Once Internacional,Eutelsat 117 West A,4114 V,PowerVu
AyM Sports,Eutelsat 117 West A,4114 V,PowerVu
Latin American Sports USA,Eutelsat 117 West A,4114 V,PowerVu
Kanal D Drama,Eutelsat 117 West A,4114 V,PowerVu
CB TV Michoacan,Eutelsat 117 West A,4114 V,PowerVu
Canal 22 Internacional,Eutelsat 117 West A,4114 V,PowerVu
Studiocanal TV,Eutelsat 117 West A,4114 V,PowerVu
Golden,Eutelsat 117 West A,4140 H,Digicipher
De Película,Eutelsat 117 West A,4140 H,Digicipher
Las Estrellas México +1,Eutelsat 117 West A,4140 H,Digicipher
(Fox Sports feeds),Eutelsat 117 West A,4160 V,PowerVu
Fox Sports Premium,Eutelsat 117 West A,4160 V,PowerVu
ESPN Premium Chile,Eutelsat 117 West A,4160 V,PowerVu
Fox Sports 2 México,Eutelsat 117 West A,4160 V,PowerVu
ESPN 6 América Latina,Eutelsat 117 West A,4160 V,PowerVu
Milenio TV,Eutelsat 117 West A,4184 H,PowerVu
Teleritmo,Eutelsat 117 West A,4184 H,PowerVu
Canal 6 USA,Eutelsat 117 West A,4184 H,PowerVu
Canal 6 Saltillo,Eutelsat 117 West A,4184 H,PowerVu
Canal 8 Costa Rica,Eutelsat 117 West A,4184 H,PowerVu
Canal 6 +,Eutelsat 117 West A,4184 H,PowerVu
Canal 6 Monterrey,Eutelsat 117 West A,4184 H,PowerVu
RG La Deportiva 92.9 FM,Eutelsat 117 West A,4184 H,PowerVu
La Lupe 88.9 FM,Eutelsat 117 West A,4184 H,PowerVu
Hits 106.1 FM,Eutelsat 117 West A,4184 H,PowerVu
Legislative Assembly of Ontario,Anik F3,4144 V,Digicipher
APTN E,Anik F3,4144 V,Digicipher
APTN W,Anik F3,4144 V,Digicipher
APTN N,Anik F3,4144 V,Digicipher
The Israeli Network,Galaxy 18,4009 V,Viaccess
(WGN feeds),Galaxy 18,4060 H,PowerVu
Antenna TV,Galaxy 18,4060 H,PowerVu
NewsNation,Galaxy 18,4060 H,PowerVu
Rewind TV,Galaxy 18,4060 H,PowerVu
WGN Radio,Galaxy 18,4060 H,PowerVu
Univisión Este,Galaxy 18,4100 H,PowerVu
Univisión Oeste,Galaxy 18,4100 H,PowerVu
Galavisión Este,Galaxy 18,4100 H,PowerVu
Galavisión Oeste,Galaxy 18,4100 H,PowerVu
TUDN Estados Unidos,Galaxy 18,4100 H,PowerVu
TUDN Dos,Galaxy 18,4100 H,PowerVu
UniMás Este,Galaxy 18,4100 H,PowerVu
UniMás Oeste,Galaxy 18,4100 H,PowerVu
MLB Network Alternate,Galaxy 18,4120 V,PowerVu
MLB Strike Zone,Galaxy 18,4120 V,PowerVu
Disney Channel East,Galaxy 18,4140 H,Digicipher
Freeform East,Galaxy 18,4140 H,Digicipher
Disney XD East,Galaxy 18,4140 H,Digicipher
Disney Junior East,Galaxy 18,4140 H,Digicipher
Disney Channel West,Galaxy 18,4140 H,Digicipher
Freeform West,Galaxy 18,4140 H,Digicipher
Disney XD West,Galaxy 18,4140 H,Digicipher
Disney Junior West,Galaxy 18,4140 H,Digicipher
ESPN US,Galaxy 18,4160 V,Digicipher
SEC Network,Galaxy 18,4160 V,Digicipher
ESPNews,Galaxy 18,4160 V,Digicipher
SEC Network Alternate,Galaxy 18,4160 V,Digicipher
ESPN 2 US,Galaxy 18,4180 H,Digicipher
ACC Network,Galaxy 18,4180 H,Digicipher
ESPNU,Galaxy 18,4180 H,Digicipher
ESPN Deportes,Galaxy 18,4180 H,Digicipher
Longhorn Network,Galaxy 18,4180 H,Digicipher
KTUU-TV ,Galaxy 30,3860 V,PowerVu
KTBY-TV ,Galaxy 30,3860 V,PowerVu
KAUU-DT 4 ,Galaxy 30,3860 V,PowerVu
KAUU-TV ,Galaxy 30,3860 V,PowerVu
KYUR-TV ,Galaxy 30,3860 V,PowerVu
This TV,Galaxy 30,3860 V,PowerVu
KTOO 360 TV,Galaxy 30,3860 V,PowerVu
History West,Galaxy 30,3860 V,PowerVu
USA Network West,Galaxy 30,3860 V,PowerVu
USA Network West,Galaxy 30,4080 H,PowerVu
ESPN US,Galaxy 30,3860 V,PowerVu
ESPN 2 US,Galaxy 30,3860 V,PowerVu
TNT West,Galaxy 30,3860 V,PowerVu
TNT West,Galaxy 30,4120 H,Nagravision
Discovery Channel West,Galaxy 30,3860 V,PowerVu
HLN,Galaxy 30,3860 V,PowerVu
HLN,Galaxy 30,4100 V,Nagravision
HGTV West,Galaxy 30,3860 V,PowerVu
TBS West,Galaxy 30,3860 V,PowerVu
TBS West,Galaxy 30,4120 H,Nagravision
KAKM-TV ,Galaxy 30,3860 V,PowerVu
First Nations Experience,Galaxy 30,3860 V,PowerVu
Outdoor Channel,Galaxy 30,3860 V,PowerVu
Sportsman Channel,Galaxy 30,3860 V,PowerVu
People TV ,Galaxy 30,3860 V,PowerVu
ION Mystery,Galaxy 30,3860 V,PowerVu
Court TV,Galaxy 30,3860 V,PowerVu
Grit,Galaxy 30,3860 V,PowerVu
Travel Channel West,Galaxy 30,3860 V,PowerVu
Food Network West,Galaxy 30,3860 V,PowerVu
Magnolia Network West,Galaxy 30,3860 V,PowerVu
GAC Family,Galaxy 30,3860 V,PowerVu
BYU TV,Galaxy 30,3860 V,PowerVu
Daystar TV,Galaxy 30,3860 V,PowerVu
Root Sports Northwest,Galaxy 30,3860 V,PowerVu
Smithsonian Channel West,Galaxy 30,3860 V,PowerVu
Olympic Channel USA,Galaxy 30,3900 V,PowerVu
Oxygen True Crime West,Galaxy 30,3900 V,PowerVu
E! West,Galaxy 30,3900 V,PowerVu
Jewelry TV,Galaxy 30,3900 V,PowerVu
HBO West,Galaxy 30,3900 V,PowerVu
CMT West,Galaxy 30,3900 V,PowerVu
Comedy Central West,Galaxy 30,3900 V,PowerVu
MTV West,Galaxy 30,3900 V,PowerVu
Nickelodeon West,Galaxy 30,3900 V,PowerVu
Paramount Network West,Galaxy 30,3900 V,PowerVu
TV Land West,Galaxy 30,3900 V,PowerVu
VH1 West,Galaxy 30,3900 V,PowerVu
BET Jams,Galaxy 30,3900 V,PowerVu
BET Soul,Galaxy 30,3900 V,PowerVu
CMT Music,Galaxy 30,3900 V,PowerVu
MTV Classic West,Galaxy 30,3900 V,PowerVu
MTV 2 West,Galaxy 30,3900 V,PowerVu
Nick Jr West,Galaxy 30,3900 V,PowerVu
NickMusic US,Galaxy 30,3900 V,PowerVu
TeenNick West,Galaxy 30,3900 V,PowerVu
Nicktoons West,Galaxy 30,3900 V,PowerVu
Destination America,Galaxy 30,3900 V,PowerVu
American Heroes Channel USA,Galaxy 30,3900 V,PowerVu
Science,Galaxy 30,3900 V,PowerVu
Investigation Discovery West,Galaxy 30,3900 V,PowerVu
Hallmark Channel West,Galaxy 30,3900 V,PowerVu
Hallmark Mystery West,Galaxy 30,3900 V,PowerVu
Game Show Network West,Galaxy 30,3900 V,PowerVu
QVC US,Galaxy 30,3900 V,PowerVu
The CW Pacific,Galaxy 30,3900 V,PowerVu
TFC USA West,Galaxy 30,3900 V,PowerVu
Golf Channel US,Galaxy 30,3900 V,PowerVu
National Geographic East,Galaxy 30,3920 H,Digicipher
National Geographic East,Galaxy 30,4040 H,Digicipher
FXX West,Galaxy 30,3920 H,Digicipher
FXX West,Galaxy 30,4040 H,Digicipher
FX East,Galaxy 30,3920 H,Digicipher
FX East,Galaxy 30,4040 H,Digicipher
FX Movie Channel,Galaxy 30,3920 H,Digicipher
FX Movie Channel,Galaxy 30,4040 H,Digicipher
FXX East,Galaxy 30,3920 H,Digicipher
FXX East,Galaxy 30,4040 H,Digicipher
FX West,Galaxy 30,3920 H,Digicipher
FX West,Galaxy 30,4040 H,Digicipher
National Geographic West,Galaxy 30,3920 H,Digicipher
National Geographic West,Galaxy 30,4040 H,Digicipher
National Geographic Wild,Galaxy 30,3920 H,Digicipher
National Geographic Wild,Galaxy 30,4040 H,Digicipher
Nat Geo Mundo,Galaxy 30,3920 H,Digicipher
Nat Geo Mundo,Galaxy 30,4040 H,Digicipher
Reality Kings TV,Galaxy 30,4009 H,Digicipher
Bang U,Galaxy 30,4009 H,Digicipher
Brazzers TV XX,Galaxy 30,4009 H,Digicipher
Fuse East,Galaxy 30,4009 H,Digicipher
C-SPAN 2,Galaxy 30,4029 V,Digicipher
C-SPAN 3,Galaxy 30,4029 V,Digicipher
AMC East,Galaxy 30,4060 V,Digicipher
We TV East,Galaxy 30,4060 V,Digicipher
IFC East,Galaxy 30,4060 V,Digicipher
Sundance TV East,Galaxy 30,4060 V,Digicipher
BBC America West,Galaxy 30,4060 V,Digicipher
AMC Canada,Galaxy 30,4060 V,Digicipher
We TV West,Galaxy 30,4060 V,Digicipher
IFC West,Galaxy 30,4060 V,Digicipher
Sundance TV West,Galaxy 30,4060 V,Digicipher
BBC America East,Galaxy 30,4060 V,Digicipher
AMC West,Galaxy 30,4060 V,Digicipher
CNBC US,Galaxy 30,4080 H,PowerVu
CNBC US Alternate,Galaxy 30,4080 H,PowerVu
Bravo West,Galaxy 30,4080 H,PowerVu
Syfy West,Galaxy 30,4080 H,PowerVu
MSNBC,Galaxy 30,4080 H,PowerVu
CNBC World,Galaxy 30,4080 H,PowerVu
E! East,Galaxy 30,4080 H,PowerVu
Universal Kids East,Galaxy 30,4080 H,PowerVu
NBA TV,Galaxy 30,4100 V,Nagravision
TNT East,Galaxy 30,4100 V,Nagravision
Cartoon Network East,Galaxy 30,4100 V,Nagravision
CNN USA,Galaxy 30,4100 V,Nagravision
TBS East,Galaxy 30,4100 V,Nagravision
CNN Airport,Galaxy 30,4100 V,Nagravision
TCM US,Galaxy 30,4100 V,Nagravision
Tru TV East,Galaxy 30,4100 V,Nagravision
Boomerang US,Galaxy 30,4100 V,Nagravision
Boomerang US,Galaxy 30,4120 H,Nagravision
CNN en Español,Galaxy 30,4100 V,Nagravision
CNN International North America,Galaxy 30,4100 V,Nagravision
CNN International North America,Galaxy 30,4120 H,Nagravision
TCM Canada,Galaxy 30,4100 V,Nagravision
TCM Canada,Galaxy 30,4120 H,Nagravision
WPCH-TV ,Galaxy 30,4100 V,Nagravision
WPCH-TV ,Galaxy 30,4120 H,Nagravision
Cartoon Network West,Galaxy 30,4120 H,Nagravision
Tru TV West,Galaxy 30,4120 H,Nagravision
Motortrend,Galaxy 30,4120 H,Nagravision
A&E East,Galaxy 30,4160 H,PowerVu
History East,Galaxy 30,4160 H,PowerVu
Lifetime East,Galaxy 30,4160 H,PowerVu
Lifetime Movies East,Galaxy 30,4160 H,PowerVu
FYI East,Galaxy 30,4160 H,PowerVu
Vice TV East,Galaxy 30,4160 H,PowerVu
A&E Canada,Galaxy 30,4160 H,PowerVu
Showtime East,Galaxy 30,4180 V,Digicipher
The Movie Channel East,Galaxy 30,4180 V,Digicipher
Showtime 2 East,Galaxy 30,4180 V,Digicipher
Showtime Showcase East,Galaxy 30,4180 V,Digicipher
The Movie Channel Xtra East,Galaxy 30,4180 V,Digicipher
Showtime Extreme East,Galaxy 30,4180 V,Digicipher
Sho x Bet East,Galaxy 30,4180 V,Digicipher
Showtime Next East,Galaxy 30,4180 V,Digicipher
Showtime Women East,Galaxy 30,4180 V,Digicipher
Flix East,Galaxy 30,4180 V,Digicipher
Showtime Family Zone East,Galaxy 30,4180 V,Digicipher
KTUU-TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
KTBY-TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
KAUU-DT 4 ,Galaxy 37/Horizons 4,3940 H,PowerVu
KAUU-TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
KYUR-TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
This TV,Galaxy 37/Horizons 4,3940 H,PowerVu
KTOO 360 TV,Galaxy 37/Horizons 4,3940 H,PowerVu
History West,Galaxy 37/Horizons 4,3940 H,PowerVu
USA Network West,Galaxy 37/Horizons 4,3940 H,PowerVu
ESPN US,Galaxy 37/Horizons 4,3940 H,PowerVu
ESPN 2 US,Galaxy 37/Horizons 4,3940 H,PowerVu
TNT West,Galaxy 37/Horizons 4,3940 H,PowerVu
Discovery Channel West,Galaxy 37/Horizons 4,3940 H,PowerVu
Discovery Channel West,Galaxy 37/Horizons 4,4180 H,Digicipher
HLN,Galaxy 37/Horizons 4,3940 H,PowerVu
HGTV West,Galaxy 37/Horizons 4,3940 H,PowerVu
TBS West,Galaxy 37/Horizons 4,3940 H,PowerVu
KAKM-TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
First Nations Experience,Galaxy 37/Horizons 4,3940 H,PowerVu
Outdoor Channel,Galaxy 37/Horizons 4,3940 H,PowerVu
Sportsman Channel,Galaxy 37/Horizons 4,3940 H,PowerVu
People TV ,Galaxy 37/Horizons 4,3940 H,PowerVu
ION Mystery,Galaxy 37/Horizons 4,3940 H,PowerVu
Court TV,Galaxy 37/Horizons 4,3940 H,PowerVu
Grit,Galaxy 37/Horizons 4,3940 H,PowerVu
Travel Channel West,Galaxy 37/Horizons 4,3940 H,PowerVu
Food Network West,Galaxy 37/Horizons 4,3940 H,PowerVu
Magnolia Network West,Galaxy 37/Horizons 4,3940 H,PowerVu
GAC Family,Galaxy 37/Horizons 4,3940 H,PowerVu
BYU TV,Galaxy 37/Horizons 4,3940 H,PowerVu
Daystar TV,Galaxy 37/Horizons 4,3940 H,PowerVu
Root Sports Northwest,Galaxy 37/Horizons 4,3940 H,PowerVu
Smithsonian Channel West,Galaxy 37/Horizons 4,3940 H,PowerVu
Olympic Channel USA,Galaxy 37/Horizons 4,3980 H,PowerVu
Oxygen True Crime West,Galaxy 37/Horizons 4,3980 H,PowerVu
E! West,Galaxy 37/Horizons 4,3980 H,PowerVu
One America News Network,Galaxy 37/Horizons 4,4052 H,Digicipher
Jewelry TV,Galaxy 37/Horizons 4,3980 H,PowerVu
HBO West,Galaxy 37/Horizons 4,3980 H,PowerVu
CMT West,Galaxy 37/Horizons 4,3980 H,PowerVu
Comedy Central West,Galaxy 37/Horizons 4,3980 H,PowerVu
MTV West,Galaxy 37/Horizons 4,3980 H,PowerVu
Nickelodeon West,Galaxy 37/Horizons 4,3980 H,PowerVu
Paramount Network West,Galaxy 37/Horizons 4,3980 H,PowerVu
TV Land West,Galaxy 37/Horizons 4,3980 H,PowerVu
VH1 West,Galaxy 37/Horizons 4,3980 H,PowerVu
BET Jams,Galaxy 37/Horizons 4,3980 H,PowerVu
BET Soul,Galaxy 37/Horizons 4,3980 H,PowerVu
CMT Music,Galaxy 37/Horizons 4,3980 H,PowerVu
MTV Classic West,Galaxy 37/Horizons 4,3980 H,PowerVu
MTV 2 West,Galaxy 37/Horizons 4,3980 H,PowerVu
Nick Jr West,Galaxy 37/Horizons 4,3980 H,PowerVu
NickMusic US,Galaxy 37/Horizons 4,3980 H,PowerVu
TeenNick West,Galaxy 37/Horizons 4,3980 H,PowerVu
Nicktoons West,Galaxy 37/Horizons 4,3980 H,PowerVu
Destination America,Galaxy 37/Horizons 4,3980 H,PowerVu
American Heroes Channel USA,Galaxy 37/Horizons 4,3980 H,PowerVu
Science,Galaxy 37/Horizons 4,3980 H,PowerVu
Investigation Discovery West,Galaxy 37/Horizons 4,3980 H,PowerVu
Investigation Discovery West,Galaxy 37/Horizons 4,4180 H,Digicipher
Hallmark Channel West,Galaxy 37/Horizons 4,3980 H,PowerVu
Hallmark Mystery West,Galaxy 37/Horizons 4,3980 H,PowerVu
Game Show Network West,Galaxy 37/Horizons 4,3980 H,PowerVu
QVC US,Galaxy 37/Horizons 4,3980 H,PowerVu
The CW Pacific,Galaxy 37/Horizons 4,3980 H,PowerVu
TFC USA West,Galaxy 37/Horizons 4,3980 H,PowerVu
Golf Channel US,Galaxy 37/Horizons 4,3980 H,PowerVu
Eleven Sports USA,Galaxy 37/Horizons 4,4020 H,PowerVu
Fuse East,Galaxy 37/Horizons 4,4020 H,PowerVu
Fuse West,Galaxy 37/Horizons 4,4020 H,PowerVu
Revolt,Galaxy 37/Horizons 4,4020 H,PowerVu
Starz East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Action East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Black East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Classic East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Family East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Suspense East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Westerns East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Encore Español Este,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Cinema East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Comedy East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Edge East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz In Black East,Galaxy 37/Horizons 4,4040 V,Digicipher
Starz Kids & Family East,Galaxy 37/Horizons 4,4040 V,Digicipher
IndiePlex East,Galaxy 37/Horizons 4,4040 V,Digicipher
RetroPlex East,Galaxy 37/Horizons 4,4040 V,Digicipher
MoviePlex East,Galaxy 37/Horizons 4,4040 V,Digicipher
AWE,Galaxy 37/Horizons 4,4052 H,Digicipher
AWE International,Galaxy 37/Horizons 4,4052 H,Digicipher
MBC Drama HD,Galaxy 37/Horizons 4,4070 H,BISS
SET Asia,Galaxy 37/Horizons 4,4080 V,PowerVu
Vivid TV,Galaxy 37/Horizons 4,4080 V,PowerVu
Real Extreme,Galaxy 37/Horizons 4,4080 V,PowerVu
Canal 13i,Galaxy 37/Horizons 4,4100 H,PowerVu
TyC Sports Estados Unidos,Galaxy 37/Horizons 4,4100 H,PowerVu
TN,Galaxy 37/Horizons 4,4100 H,PowerVu
BBC News Americas,Galaxy 37/Horizons 4,4100 H,PowerVu
Caracol TV Internacional,Galaxy 37/Horizons 4,4100 H,PowerVu
Mega TV ,Galaxy 37/Horizons 4,4100 H,PowerVu
TV Japan,Galaxy 37/Horizons 4,4100 H,PowerVu
Cowboy Channel,Galaxy 37/Horizons 4,4140 H,PowerVu
RFD-TV,Galaxy 37/Horizons 4,4140 H,PowerVu
MavTV,Galaxy 37/Horizons 4,4140 H,PowerVu
Newsmax TV,Galaxy 37/Horizons 4,4140 H,PowerVu
Justice Central TV,Galaxy 37/Horizons 4,4160 V,Digicipher
Comedy TV ,Galaxy 37/Horizons 4,4160 V,Digicipher
Recipe TV,Galaxy 37/Horizons 4,4160 V,Digicipher
Cars TV,Galaxy 37/Horizons 4,4160 V,Digicipher
My Destination TV,Galaxy 37/Horizons 4,4160 V,Digicipher
Es TV,Galaxy 37/Horizons 4,4160 V,Digicipher
Fido TV,Galaxy 37/Horizons 4,4160 V,Digicipher
FM,Galaxy 37/Horizons 4,4160 V,Digicipher
Motortrend,Galaxy 37/Horizons 4,4160 V,Digicipher
Motortrend,Galaxy 37/Horizons 4,4180 H,Digicipher
Hogar HGTV,Galaxy 37/Horizons 4,4180 H,Digicipher
Discovery Family,Galaxy 37/Horizons 4,4180 H,Digicipher
Oprah Winfrey Network East,Galaxy 37/Horizons 4,4180 H,Digicipher
Discovery Life Channel,Galaxy 37/Horizons 4,4180 H,Digicipher
TLC West,Galaxy 37/Horizons 4,4180 H,Digicipher
Animal Planet West,Galaxy 37/Horizons 4,4180 H,Digicipher
Oprah Winfrey Network West,Galaxy 37/Horizons 4,4180 H,Digicipher
Military History US,SES 21,4100 H,PowerVu
Lifetime Real Women,SES 21,4100 H,PowerVu
Vice TV West,SES 21,4100 H,PowerVu
Lifetime West,SES 21,4100 H,PowerVu
A&E West,SES 21,4100 H,PowerVu
History West,SES 21,4100 H,PowerVu
FYI West,SES 21,4100 H,PowerVu
Lifetime Movies West,SES 21,4100 H,PowerVu
Crime + Investigation USA,SES 21,4100 H,PowerVu
History en Español,SES 21,4100 H,PowerVu
Fight Network,SES 21,4180 H,PowerVu
BabyFirst TV,SES 21,4180 H,Viaccess
Baby TV Latin America,SES 21,4180 H,Viaccess
AXS TV,SES 21,4180 H,BISS
HDNet Movies,SES 21,4180 H,BISS
INSP,Galaxy 33,4014 H,Digicipher
Inspiration TV,Galaxy 33,4014 H,Digicipher
Yes Network,Galaxy 33,4020 V,PowerVu
Yes Network,Galaxy 33,4140 V,PowerVu
Marquee Sports Network,Galaxy 33,4020 V,PowerVu
Marquee Sports Network Alternate,Galaxy 33,4020 V,PowerVu
HBO East,Galaxy 33,4060 V,Nagravision
HBO 2 East,Galaxy 33,4060 V,Nagravision
HBO Signature East,Galaxy 33,4060 V,Nagravision
HBO Family East,Galaxy 33,4060 V,Nagravision
HBO Latino Este,Galaxy 33,4060 V,Nagravision
Cinemax East,Galaxy 33,4060 V,Nagravision
MoreMax East,Galaxy 33,4060 V,Nagravision
ActionMax East,Galaxy 33,4060 V,Nagravision
HBO Comedy East,Galaxy 33,4060 V,Nagravision
HBO Zone East,Galaxy 33,4060 V,Nagravision
ThrillerMax East,Galaxy 33,4060 V,Nagravision
MovieMax,Galaxy 33,4060 V,Nagravision
MaxLatino,Galaxy 33,4060 V,Nagravision
HBO West,Galaxy 33,4080 H,Nagravision
HBO 2 West,Galaxy 33,4080 H,Nagravision
HBO Signature West,Galaxy 33,4080 H,Nagravision
HBO Family West,Galaxy 33,4080 H,Nagravision
HBO Latino Oeste,Galaxy 33,4080 H,Nagravision
Cinemax West,Galaxy 33,4080 H,Nagravision
MoreMax West,Galaxy 33,4080 H,Nagravision
ActionMax West,Galaxy 33,4080 H,Nagravision
HBO Comedy West,Galaxy 33,4080 H,Nagravision
HBO Zone West,Galaxy 33,4080 H,Nagravision
ThrillerMax West,Galaxy 33,4080 H,Nagravision
5 StarMax,Galaxy 33,4080 H,Nagravision
OuterMax,Galaxy 33,4080 H,Nagravision
Starz West,Galaxy 33,4100 V,Digicipher
Starz Encore West,Galaxy 33,4100 V,Digicipher
Starz Encore Action West,Galaxy 33,4100 V,Digicipher
Starz Encore Black West,Galaxy 33,4100 V,Digicipher
